.373,8.235,0,0,0,0,.02,-.4,0,0,-.77,-4.12,2.7
.372,8.247,0,0,0,0,.02,-.4,0,0,-.77,-4.12,2.7
.368,8.236,0,0,0,0,.02,-.4,0,0,-.77,-4.12,2.7
.371,8.246,0,0,0,0,.02,-.4,0,0,-.77,-4.12,2.7
.371,8.249,0,0,0,0,.04,-.4,0,0,-.77,-4.12,2.7
.375,8.247,0,0,0,0,.04,-.4,0,0,-.77,-4.12,2.7
.38,8.226,0,0,0,0,.04,-.4,0,0,-.77,-4.12,2.7
.379,8.228,0,0,0,0,.04,-.4,0,0,-.77,-4.12,2.7
.381,8.234,0,0,0,0,.07,-.41,0,0,-.77,-4.12,2.7
.375,8.258,0,0,0,0,.07,-.41,0,0,-.77,-4.12,2.7
.375,8.242,0,0,0,0,.07,-.41,0,0,-.77,-4.12,2.7
.378,8.24,0,0,0,0,.07,-.41,0,0,-.77,-4.12,2.7
.378,8.244,0,0,0,0,.07,-.41,0,0,-.77,-4.12,2.7
.375,8.233,0,0,0,0,.07,-.42,0,0,-.77,-4.12,2.7
.385,8.24,0,0,0,0,.07,-.42,0,0,-.77,-4.12,2.7
.378,8.241,0,0,0,0,.07,-.42,0,0,-.77,-4.12,2.7
.377,8.243,0,0,0,0,.07,-.42,0,0,-.77,-4.12,2.7
.381,8.231,0,0,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.378,8.219,0,0,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.382,8.231,0,0,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.375,8.238,0,.001,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.375,8.229,0,0,0,0,.07,-.43,0,0,-.77,-4.12,2.7
.372,8.255,0,0,0,0,.07,-.43,0,0,-.77,-4.12,2.7
.371,8.246,0,0,0,0,.07,-.43,0,0,-.77,-4.12,2.7
.376,8.236,0,0,0,0,.07,-.43,0,0,-.77,-4.12,2.7
.374,8.248,0,0,0,0,.07,-.43,0,0,-.77,-4.12,2.7
.381,8.229,0,.001,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.376,8.232,0,0,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.373,8.24,0,0,0,0,.07,-.44,0,0,-.77,-4.12,2.7
.377,8.227,0,0,-.179,0,.07,-.44,0,0,-.77,-4.12,2.7
.378,8.239,0,-.021,-.179,0,.07,-.42,0,0,-.77,-4.12,2.7
.371,8.247,-.003,.001,-.358,0,.07,-.42,0,0,-.77,-4.12,2.7
.375,8.232,-.011,0,-.358,0,.07,-.42,0,0,-.77,-4.12,2.7
.375,8.238,-.028,-.005,-.358,0,.07,-.42,0,0,-.77,-4.12,2.7
.34,8.202,-.041,.001,-.358,0,.07,-.4,0,0,-.77,-4.12,2.7
.366,8.232,-.061,.001,-.358,0,.07,-.4,0,0,-.77,-4.12,2.7
.376,8.224,-.073,-.003,-.358,0,.07,-.4,0,0,-.77,-4.12,2.7
.373,8.228,-.089,.001,-.358,0,.07,-.4,0,0,-.77,-4.12,2.7
