2.922,.003,0,0,0,0,-.02,.05,0,0,-.26,.25,2.3
2.922,.003,0,0,0,0,-.02,.05,0,0,-.26,.25,2.3
2.924,.001,0,0,0,0,-.02,.05,0,0,-.26,.25,2.3
2.925,-.005,0,0,0,0,.14,.09,0,0,-.26,.25,2.3
2.931,-.004,0,0,0,0,.14,.09,0,0,-.26,.25,2.3
2.931,.004,0,0,0,0,.14,.09,0,0,-.26,.25,2.3
2.923,.011,0,.001,0,0,.14,.09,0,0,-.26,.25,2.3
2.923,.004,0,0,0,0,.23,.11,0,0,-.26,.25,2.3
2.929,.014,0,.001,0,0,.23,.11,0,0,-.26,.25,2.3
2.929,.012,0,0,0,0,.23,.11,0,0,-.26,.25,2.3
2.923,.002,0,0,0,0,.23,.11,0,0,-.26,.25,2.3
2.929,.005,0,0,0,0,.23,.11,0,0,-.26,.25,2.3
2.927,.002,0,0,0,0,.21,.13,0,0,-.26,.25,2.3
2.927,-.004,0,0,0,0,.21,.13,0,0,-.26,.25,2.3
2.928,.005,0,.001,0,0,.21,.13,0,0,-.26,.25,2.3
2.921,-.002,0,0,0,0,.21,.13,0,0,-.26,.25,2.3
2.926,.01,0,0,0,0,.13,.11,0,0,-.26,.25,2.3
2.926,.006,0,0,0,0,.13,.11,0,0,-.26,.25,2.3
2.931,.003,0,0,0,0,.13,.11,0,0,-.26,.25,2.3
2.927,.009,0,0,0,0,.13,.11,0,0,-.26,.25,2.3
2.929,.009,0,0,0,0,-.05,.1,0,0,-.26,.25,2.3
2.923,-.003,0,0,0,0,-.05,.1,0,0,-.26,.25,2.3
2.925,-.003,0,0,0,0,-.05,.1,0,0,-.26,.25,2.3
2.929,.007,0,0,0,0,-.05,.1,0,0,-.26,.25,2.3
2.932,.011,0,0,0,0,-.23,.1,0,0,-.26,.25,2.3
2.929,.002,0,0,0,0,-.23,.1,0,0,-.26,.25,2.3
2.923,.003,0,.001,0,0,-.23,.1,0,0,-.26,.25,2.3
2.926,-.007,0,.001,0,0,-.23,.1,0,0,-.26,.25,2.3
2.927,.007,0,0,0,0,-.45,.07,0,0,-.26,.25,2.3
2.928,.011,0,0,0,0,-.45,.07,0,0,-.26,.25,2.3
2.928,.019,0,0,0,0,-.45,.07,0,0,-.26,.25,2.3
2.928,.013,0,.001,0,0,-.45,.07,0,0,-.26,.25,2.3
2.926,.002,0,0,0,0,-.58,.07,0,0,-.26,.25,2.3
2.923,-.003,0,0,0,0,-.58,.07,0,0,-.26,.25,2.3
2.927,.005,0,0,0,0,-.58,.07,0,0,-.26,.25,2.3
2.927,.007,0,0,0,0,-.58,.07,0,0,-.26,.25,2.3
2.928,.005,0,.001,0,0,-.58,.07,0,0,-.26,.25,2.3
2.925,-.006,0,0,0,0,-.68,.08,0,0,-.26,.25,2.3
2.923,.004,0,0,0,0,-.68,.08,0,0,-.26,.25,2.3
2.929,.007,0,0,0,0,-.68,.08,0,0,-.26,.25,2.3
2.925,.002,0,0,0,0,-.68,.08,0,0,-.26,.25,2.3
2.923,.002,0,0,0,0,-.71,.1,0,0,-.26,.25,2.3
2.925,.005,0,0,0,0,-.71,.1,0,0,-.26,.25,2.3
2.929,-.01,0,0,0,0,-.71,.1,0,0,-.26,.25,2.3
2.926,-.007,0,0,0,0,-.71,.1,0,0,-.26,.25,2.3
2.925,.007,0,0,0,0,-.68,.11,0,0,-.26,.25,2.3
2.93,-.006,0,0,0,0,-.68,.11,0,0,-.26,.25,2.3
2.929,.006,0,0,0,0,-.68,.11,0,0,-.26,.25,2.3
2.924,.006,0,0,0,0,-.68,.11,0,0,-.26,.25,2.3
2.926,-.001,0,.001,0,0,-.58,.14,0,0,-.26,.25,2.3
2.928,.002,0,0,0,0,-.58,.14,0,0,-.26,.25,2.3
2.928,-.001,0,0,0,0,-.58,.14,0,0,-.26,.25,2.3
2.933,.007,0,0,0,0,-.58,.14,0,0,-.26,.25,2.3
2.925,-.001,0,0,0,0,-.47,.18,0,0,-.26,.25,2.3
2.929,.011,0,0,0,0,-.47,.18,0,0,-.26,.25,2.3
2.925,0,0,0,0,0,-.47,.18,0,0,-.26,.25,2.3
2.929,.006,0,0,0,0,-.47,.18,0,0,-.26,.25,2.3
2.932,0,0,0,0,0,-.38,.18,0,0,-.26,.25,2.3
2.926,.002,0,0,0,0,-.38,.18,0,0,-.26,.25,2.3
2.928,.015,0,0,0,0,-.38,.18,0,0,-.26,.25,2.3
2.923,.009,0,0,0,0,-.38,.18,0,0,-.26,.25,2.3
2.921,-.003,0,0,0,0,-.3,.19,0,0,-.26,.25,2.3
2.925,.002,0,0,0,0,-.3,.19,0,0,-.26,.25,2.3
2.929,.004,0,.001,0,0,-.3,.19,0,0,-.26,.25,2.3
2.93,.002,0,0,0,0,-.3,.19,0,0,-.26,.25,2.3
2.925,-.01,0,0,0,0,-.3,.19,0,0,-.26,.25,2.3
2.922,.008,0,0,0,0,-.31,.17,0,0,-.26,.25,2.3
2.925,.004,0,0,0,0,-.31,.17,0,0,-.26,.25,2.3
2.927,.007,0,0,0,0,-.31,.17,0,0,-.26,.25,2.3
2.927,0,0,0,0,0,-.31,.17,0,0,-.26,.25,2.3
2.927,.008,0,0,0,0,-.35,.15,0,0,-.26,.25,2.3
2.929,.006,0,0,0,0,-.35,.15,0,0,-.26,.25,2.3
2.93,.006,0,0,0,0,-.35,.15,0,0,-.26,.25,2.3
2.925,-.014,0,0,0,0,-.35,.15,0,0,-.26,.25,2.3
2.926,-.001,0,0,0,0,-.46,.09,0,0,-.26,.25,2.3
2.923,-.006,0,0,0,0,-.46,.09,0,0,-.26,.25,2.3
2.922,-.007,0,0,0,0,-.46,.09,0,0,-.26,.25,2.3
2.923,-.005,0,0,0,0,-.46,.09,0,0,-.26,.25,2.3
2.926,.001,0,0,0,0,-.61,.04,0,0,-.26,.25,2.3
2.925,-.007,0,0,0,0,-.61,.04,0,0,-.26,.25,2.3
2.925,-.015,0,0,0,0,-.61,.04,0,0,-.26,.25,2.3
2.925,-.001,0,0,0,0,-.61,.04,0,0,-.26,.25,2.3
2.93,.008,0,0,0,0,-.75,-.01,0,0,-.26,.25,2.3
2.928,.002,0,0,0,0,-.75,-.01,0,0,-.26,.25,2.3
2.926,-.007,0,0,0,0,-.75,-.01,0,0,-.26,.25,2.3
2.924,-.002,0,0,0,0,-.75,-.01,0,0,-.26,.25,2.3
2.923,-.007,0,0,0,0,-.88,-.06,0,0,-.26,.25,2.3
2.923,0,0,0,0,0,-.88,-.06,0,0,-.26,.25,2.3
2.921,.006,0,0,0,0,-.88,-.06,0,0,-.26,.25,2.3
2.923,.003,0,0,0,0,-.88,-.06,0,0,-.26,.25,2.3
2.922,.017,0,.001,0,0,-.88,-.06,0,0,-.26,.25,2.3
2.921,.022,0,0,0,0,-.95,-.07,0,0,-.26,.25,2.3
2.925,-.001,0,0,0,0,-.95,-.07,0,0,-.26,.25,2.3
2.92,-.005,0,0,0,0,-.95,-.07,0,0,-.26,.25,2.3
