time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2),,
23.318,10.094,-1.14922,-0.0574608,,
23.3281,10.094,-1.14922,-0.0383072,,
23.3381,10.1131,-1.13006,-0.0574608,,
23.3481,10.094,-1.13006,-0.0574608,,
23.3581,10.094,-1.14922,-0.0191536,,
23.3681,10.094,-1.11091,-0.0191536,,
23.3782,10.094,-1.14922,-0.0191536,,
23.3882,10.094,-1.14922,-0.0191536,,
23.3982,10.1131,-1.16837,0,,
23.4082,10.094,-1.13006,0,,
23.4183,10.0748,-1.11091,0.0383072,,
23.4283,10.094,-1.13006,0,,
23.4383,10.094,-1.13006,0.0383072,,
23.4483,10.094,-1.13006,0,,
23.4583,10.094,-1.14922,0,,
23.4684,10.1131,-1.14922,0,,
23.4784,10.094,-1.14922,0,,
23.4884,10.094,-1.11091,-0.0191536,,
23.4984,10.0748,-1.13006,0.0383072,,
23.5084,10.094,-1.13006,0.0383072,,
23.5185,10.1131,-1.11091,0.0191536,,
23.5285,10.094,-1.13006,0,,
23.5385,10.1131,-1.13006,-0.0191536,,
23.5485,10.1131,-1.11091,-0.0191536,,
23.5585,10.094,-1.11091,-0.0191536,,
23.5686,10.094,-1.11091,-0.0191536,,
23.5786,10.094,-1.14922,-0.0191536,,
23.5886,10.1131,-1.11091,-0.0574608,,
23.5986,10.094,-1.13006,-0.0383072,,
23.6086,10.1131,-1.13006,-0.0191536,,
23.6187,10.1131,-1.11091,-0.0574608,,
23.6287,10.1131,-1.11091,-0.0766145,,
23.6387,10.0748,-1.14922,-0.0957681,,
23.6487,10.094,-1.13006,-0.114922,,
23.6587,10.1131,-1.13006,-0.0957681,,
23.6688,10.094,-1.14922,-0.0957681,,
23.6788,10.094,-1.14922,-0.0957681,,
23.6888,10.1131,-1.11091,-0.114922,,
23.6988,10.094,-1.14922,-0.0957681,,
23.7088,10.0748,-1.11091,-0.134075,,
23.7189,10.094,-1.11091,-0.114922,,
23.7289,10.094,-1.09176,-0.134075,,
23.7389,10.094,-1.14922,-0.172383,,
23.7489,10.094,-1.14922,-0.172383,,
23.759,10.1131,-1.13006,-0.153229,,
23.769,10.094,-1.13006,-0.172383,,
23.779,10.094,-1.13006,-0.21069,,
23.789,10.094,-1.13006,-0.21069,,
23.799,10.094,-1.13006,-0.191536,,
23.8091,10.1131,-1.13006,-0.21069,,
23.8191,10.1131,-1.13006,-0.21069,,
23.8291,10.1131,-1.13006,-0.21069,,
23.8391,10.1131,-1.13006,-0.229843,,
23.8491,10.094,-1.13006,-0.21069,,
23.8592,10.1131,-1.11091,-0.21069,,
23.8692,10.1131,-1.13006,-0.21069,,
23.8792,10.094,-1.14922,-0.21069,,
23.8892,10.094,-1.11091,-0.248997,,
23.8992,10.0748,-1.11091,-0.229843,,
23.9093,10.094,-1.14922,-0.21069,,
23.9193,10.094,-1.13006,-0.229843,,
23.9293,10.094,-1.11091,-0.21069,,
23.9393,10.094,-1.11091,-0.229843,,
23.9493,10.094,-1.13006,-0.191536,,
23.9594,10.1131,-1.13006,-0.21069,,
23.9694,10.094,-1.14922,-0.229843,,
23.9794,10.1131,-1.13006,-0.21069,,
23.9894,10.094,-1.13006,-0.21069,,
23.9994,10.094,-1.11091,-0.21069,,
24.0095,10.094,-1.14922,-0.191536,,
24.0195,10.094,-1.13006,-0.191536,,
24.0295,10.094,-1.14922,-0.191536,,
24.0395,10.094,-1.14922,-0.134075,,
24.0496,10.094,-1.13006,-0.153229,,
24.0596,10.094,-1.14922,-0.134075,,
24.0696,10.094,-1.14922,-0.114922,,
24.0796,10.0748,-1.14922,-0.134075,,
24.0896,10.094,-1.14922,-0.0957681,,
24.0997,10.0748,-1.13006,-0.114922,,
24.1097,10.0748,-1.16837,-0.114922,,
24.1197,10.1131,-1.13006,-0.0766145,,
24.1297,10.094,-1.13006,-0.0957681,,
24.1397,10.1131,-1.14922,-0.0957681,,
24.1498,10.1131,-1.13006,-0.0574608,,
24.1598,10.0748,-1.14922,-0.0766145,,
24.1698,10.0748,-1.16837,-0.0574608,,
24.1798,10.094,-1.16837,-0.0383072,,
24.1898,10.094,-1.14922,-0.0766145,,
24.1999,10.1131,-1.14922,-0.0191536,,
24.2099,10.1131,-1.13006,-0.0383072,,
24.2199,10.094,-1.14922,-0.0383072,,
24.2299,10.1131,-1.14922,0,,
24.2399,10.094,-1.14922,0,,
24.25,10.094,-1.16837,0,,
24.26,10.094,-1.14922,0,,
24.27,10.094,-1.14922,-0.0191536,,
24.28,10.094,-1.16837,0.0191536,,
24.29,10.094,-1.14922,0,,
24.3001,10.1131,-1.14922,0,,
24.3101,10.094,-1.14922,0,,
24.3201,10.094,-1.13006,0,,
24.3301,10.0748,-1.14922,0.0191536,,
24.3401,10.0748,-1.16837,0.0191536,,
24.3502,10.0748,-1.16837,0,,
24.3602,10.1131,-1.13006,-0.0191536,,
24.3702,10.0748,-1.14922,-0.0191536,,
24.3802,10.0556,-1.13006,0,,
24.3903,10.094,-1.18752,-0.0191536,,
24.4003,10.1131,-1.14922,-0.0383072,,
24.4103,10.0748,-1.16837,-0.0574608,,
24.4203,10.094,-1.14922,-0.0574608,,
24.4303,10.094,-1.16837,-0.0766145,,
24.4404,10.1131,-1.18752,-0.0574608,,
24.4504,10.0748,-1.18752,-0.0574608,,
24.4604,10.0748,-1.14922,-0.0766145,,
24.4704,10.094,-1.16837,-0.0766145,,
24.4804,10.0748,-1.16837,-0.114922,,
24.4905,10.094,-1.18752,-0.0957681,,
24.5005,10.1131,-1.16837,-0.114922,,
24.5105,10.094,-1.14922,-0.153229,,
24.5205,10.094,-1.16837,-0.114922,,
24.5305,10.094,-1.16837,-0.153229,,
24.5406,10.1131,-1.16837,-0.172383,,
24.5506,10.094,-1.16837,-0.153229,,
24.5606,10.1131,-1.18752,-0.153229,,
24.5706,10.094,-1.14922,-0.153229,,
24.5806,10.1131,-1.18752,-0.172383,,
24.5907,10.094,-1.18752,-0.172383,,
24.6007,10.0748,-1.16837,-0.191536,,
24.6107,10.094,-1.14922,-0.191536,,
24.6207,10.094,-1.14922,-0.229843,,
24.6307,10.1131,-1.16837,-0.191536,,
24.6408,10.1131,-1.18752,-0.191536,,
24.6508,10.094,-1.13006,-0.21069,,
24.6608,10.0748,-1.14922,-0.229843,,
24.6708,10.0748,-1.18752,-0.191536,,
24.6809,10.094,-1.14922,-0.21069,,
24.6909,10.094,-1.18752,-0.191536,,
24.7009,10.1131,-1.16837,-0.21069,,
24.7109,10.1131,-1.16837,-0.191536,,
24.7209,10.094,-1.18752,-0.229843,,
24.731,10.094,-1.16837,-0.248997,,
24.741,10.094,-1.16837,-0.21069,,
24.751,10.0748,-1.18752,-0.21069,,
24.761,10.094,-1.16837,-0.191536,,
24.771,10.094,-1.18752,-0.191536,,
24.7811,10.094,-1.16837,-0.172383,,
24.7911,10.094,-1.16837,-0.191536,,
24.8011,10.1131,-1.18752,-0.172383,,
24.8111,10.094,-1.16837,-0.191536,,
24.8211,10.094,-1.16837,-0.172383,,
24.8312,10.094,-1.16837,-0.153229,,
24.8412,10.0748,-1.18752,-0.153229,,
24.8512,10.094,-1.14922,-0.172383,,
24.8612,10.0748,-1.16837,-0.134075,,
24.8712,10.0748,-1.16837,-0.153229,,
24.8813,10.094,-1.16837,-0.134075,,
24.8913,10.094,-1.18752,-0.114922,,
24.9013,10.1131,-1.16837,-0.114922,,
24.9113,10.0748,-1.14922,-0.0957681,,
24.9213,10.094,-1.16837,-0.114922,,
24.9314,10.094,-1.16837,-0.114922,,
24.9414,10.0748,-1.16837,-0.0957681,,
24.9514,10.094,-1.18752,-0.0766145,,
24.9614,10.0556,-1.16837,-0.0766145,,
24.9715,10.094,-1.14922,-0.0383072,,
24.9815,10.0748,-1.14922,-0.0766145,,
24.9915,10.0748,-1.16837,-0.0383072,,
25.0015,10.094,-1.16837,-0.0574608,,
25.0115,10.0748,-1.14922,-0.0383072,,
25.0216,10.1131,-1.14922,-0.0383072,,
25.0316,10.1131,-1.16837,0,,
25.0416,10.094,-1.13006,-0.0191536,,
25.0516,10.1131,-1.14922,0,,
25.0616,10.1131,-1.13006,-0.0191536,,
25.0717,10.094,-1.16837,0,,
25.0817,10.094,-1.13006,0,,
25.0917,10.0748,-1.16837,0,,
25.1017,10.094,-1.14922,0,,
25.1117,10.094,-1.14922,0,,
25.1218,10.094,-1.14922,-0.0383072,,
25.1318,10.094,-1.14922,-0.0191536,,
25.1418,10.094,-1.13006,0.0191536,,
25.1518,10.0748,-1.13006,0.0383072,,
25.1618,10.1131,-1.16837,0,,
25.1719,10.0748,-1.16837,0,,
25.1819,10.0748,-1.13006,-0.0191536,,
25.1919,10.094,-1.14922,-0.0191536,,
25.2019,10.094,-1.14922,-0.0383072,,
25.2119,10.094,-1.14922,-0.0383072,,
25.222,10.094,-1.14922,-0.0191536,,
25.232,10.094,-1.14922,-0.0383072,,
25.242,10.094,-1.13006,-0.0383072,,
25.252,10.094,-1.16837,-0.0191536,,
25.262,10.094,-1.11091,-0.0383072,,
25.2721,10.0748,-1.16837,-0.0383072,,
25.2821,10.0748,-1.13006,-0.114922,,
25.2921,10.1131,-1.13006,-0.0766145,,
25.3021,10.1131,-1.16837,-0.0957681,,
25.3122,10.094,-1.13006,-0.0957681,,
25.3222,10.094,-1.14922,-0.114922,,
25.3322,10.1131,-1.13006,-0.114922,,
25.3422,10.1131,-1.11091,-0.134075,,
25.3522,10.094,-1.14922,-0.153229,,
25.3623,10.0748,-1.14922,-0.134075,,
25.3723,10.1131,-1.14922,-0.134075,,
25.3823,10.094,-1.14922,-0.153229,,
25.3923,10.094,-1.13006,-0.172383,,
25.4023,10.1131,-1.11091,-0.191536,,
25.4124,10.094,-1.13006,-0.191536,,
25.4224,10.094,-1.11091,-0.172383,,
25.4324,10.1131,-1.13006,-0.191536,,
25.4424,10.1131,-1.13006,-0.172383,,
25.4524,10.094,-1.11091,-0.191536,,
25.4625,10.0748,-1.11091,-0.191536,,
25.4725,10.094,-1.11091,-0.21069,,
25.4825,10.094,-1.11091,-0.172383,,
25.4925,10.094,-1.13006,-0.229843,,
25.5025,10.0748,-1.13006,-0.21069,,
25.5126,10.1131,-1.11091,-0.172383,,
25.5226,10.094,-1.11091,-0.21069,,
25.5326,10.094,-1.11091,-0.21069,,
25.5426,10.1131,-1.16837,-0.191536,,
25.5526,10.1131,-1.11091,-0.172383,,
25.5627,10.094,-1.11091,-0.191536,,
25.5727,10.1131,-1.14922,-0.191536,,
25.5827,10.094,-1.11091,-0.191536,,
25.5927,10.0748,-1.13006,-0.191536,,
25.6028,10.0748,-1.14922,-0.191536,,
25.6128,10.094,-1.11091,-0.172383,,
25.6228,10.094,-1.14922,-0.172383,,
25.6328,10.094,-1.13006,-0.153229,,
25.6428,10.094,-1.13006,-0.191536,,
25.6529,10.094,-1.14922,-0.153229,,
25.6629,10.094,-1.14922,-0.134075,,
25.6729,10.094,-1.14922,-0.134075,,
25.6829,10.0748,-1.14922,-0.134075,,
25.6929,10.094,-1.13006,-0.134075,,
25.703,10.094,-1.11091,-0.0957681,,
25.713,10.094,-1.13006,-0.0957681,,
25.723,10.1131,-1.14922,-0.0957681,,
25.733,10.094,-1.13006,-0.0957681,,
25.743,10.094,-1.14922,-0.114922,,
25.7531,10.1131,-1.13006,-0.0766145,,
25.7631,10.094,-1.13006,-0.0574608,,
25.7731,10.1131,-1.11091,-0.0574608,,
25.7831,10.1131,-1.11091,-0.0766145,,
25.7931,10.0748,-1.11091,-0.0574608,,
25.8032,10.094,-1.14922,-0.0383072,,
25.8132,10.094,-1.11091,-0.0383072,,
25.8232,10.1131,-1.13006,-0.0191536,,
25.8332,10.094,-1.13006,-0.0191536,,
25.8432,10.094,-1.14922,0,,
25.8533,10.094,-1.14922,-0.0191536,,
25.8633,10.094,-1.13006,-0.0191536,,
25.8733,10.094,-1.13006,-0.0191536,,
25.8833,10.0748,-1.14922,0,,
25.8934,10.1131,-1.13006,0,,
25.9034,10.094,-1.13006,0,,
25.9134,10.094,-1.14922,0.0191536,,
25.9234,10.094,-1.13006,0.0191536,,
25.9334,10.094,-1.13006,0.0191536,,
25.9435,10.0748,-1.13006,0,,
25.9535,10.094,-1.14922,0.0383072,,
25.9635,10.094,-1.13006,0.0191536,,
25.9735,10.0748,-1.13006,0,,
25.9835,10.094,-1.13006,-0.0191536,,
25.9936,10.0748,-1.14922,-0.0191536,,
26.0036,10.0748,-1.13006,0,,
26.0136,10.094,-1.16837,0,,
26.0236,10.094,-1.14922,0,,
26.0336,10.094,-1.16837,-0.0191536,,
26.0437,10.1131,-1.13006,-0.0383072,,
26.0537,10.0748,-1.14922,0,,
26.0637,10.094,-1.13006,-0.0191536,,
26.0737,10.094,-1.14922,-0.0574608,,
26.0837,10.1323,-1.16837,-0.0574608,,
26.0938,10.094,-1.14922,-0.0574608,,
26.1038,10.1131,-1.14922,-0.0766145,,
26.1138,10.094,-1.14922,-0.0766145,,
26.1238,10.094,-1.16837,-0.0766145,,
26.1338,10.094,-1.16837,-0.0957681,,
26.1439,10.1131,-1.16837,-0.0957681,,
26.1539,10.1131,-1.16837,-0.0957681,,
26.1639,10.094,-1.16837,-0.114922,,
26.1739,10.1131,-1.16837,-0.134075,,
26.1839,10.094,-1.16837,-0.153229,,
26.194,10.094,-1.13006,-0.114922,,
26.204,10.094,-1.14922,-0.134075,,
26.214,10.094,-1.16837,-0.114922,,
26.224,10.094,-1.14922,-0.134075,,
26.2341,10.094,-1.16837,-0.153229,,
26.2441,10.0748,-1.16837,-0.134075,,
26.2541,10.0748,-1.16837,-0.191536,,
26.2641,10.094,-1.16837,-0.172383,,
26.2741,10.094,-1.14922,-0.191536,,
26.2842,10.094,-1.18752,-0.153229,,
26.2942,10.094,-1.14922,-0.191536,,
26.3042,10.094,-1.16837,-0.21069,,
26.3142,10.0748,-1.16837,-0.191536,,
26.3242,10.094,-1.16837,-0.191536,,
26.3343,10.0748,-1.16837,-0.172383,,
26.3443,10.094,-1.16837,-0.191536,,
26.3543,10.1131,-1.16837,-0.172383,,
26.3643,10.1131,-1.16837,-0.153229,,
26.3743,10.1131,-1.16837,-0.172383,,
26.3844,10.094,-1.16837,-0.153229,,
26.3944,10.094,-1.16837,-0.172383,,
26.4044,10.094,-1.14922,-0.172383,,
26.4144,10.094,-1.16837,-0.153229,,
26.4244,10.094,-1.14922,-0.172383,,
26.4345,10.094,-1.18752,-0.172383,,
26.4445,10.0748,-1.14922,-0.172383,,
26.4545,10.094,-1.16837,-0.153229,,
26.4645,10.094,-1.16837,-0.153229,,
26.4745,10.094,-1.18752,-0.134075,,
26.4846,10.0748,-1.18752,-0.114922,,
26.4946,10.0556,-1.16837,-0.114922,,
26.5046,10.094,-1.16837,-0.0957681,,
26.5146,10.094,-1.16837,-0.0766145,,
26.5247,10.094,-1.14922,-0.114922,,
26.5347,10.1131,-1.14922,-0.0957681,,
26.5447,10.094,-1.16837,-0.0957681,,
26.5547,10.1131,-1.13006,-0.0766145,,
26.5647,10.094,-1.13006,-0.0574608,,
26.5748,10.1131,-1.18752,-0.0574608,,
26.5848,10.094,-1.18752,-0.0766145,,
26.5948,10.094,-1.14922,-0.0383072,,
26.6048,10.094,-1.16837,-0.0191536,,
26.6148,10.094,-1.16837,-0.0383072,,
26.6249,10.0748,-1.18752,-0.0383072,,
26.6349,10.094,-1.16837,-0.0383072,,
26.6449,10.0748,-1.16837,-0.0383072,,
26.6549,10.094,-1.16837,-0.0191536,,
26.6649,10.0748,-1.16837,-0.0191536,,
26.675,10.0748,-1.16837,-0.0191536,,
26.685,10.094,-1.16837,0.0191536,,
26.695,10.094,-1.14922,0,,
26.705,10.094,-1.16837,0.0191536,,
26.715,10.1131,-1.13006,0.0191536,,
26.7251,10.094,-1.16837,-0.0191536,,
26.7351,10.094,-1.18752,0.0191536,,
26.7451,10.1131,-1.14922,0,,
26.7551,10.094,-1.14922,-0.0191536,,
26.7651,10.1131,-1.16837,0,,
26.7752,10.094,-1.14922,-0.0191536,,
26.7852,10.094,-1.16837,0,,
26.7952,10.094,-1.14922,-0.0383072,,
26.8052,10.0748,-1.13006,0,,
26.8152,10.094,-1.16837,-0.0574608,,
26.8253,10.0748,-1.14922,-0.0191536,,
26.8353,10.094,-1.14922,-0.0191536,,
26.8453,10.094,-1.16837,-0.0574608,,
26.8553,10.094,-1.16837,-0.0191536,,
26.8654,10.094,-1.14922,-0.0383072,,
26.8754,10.0748,-1.16837,-0.0574608,,
26.8854,10.094,-1.13006,-0.0766145,,
26.8954,10.0748,-1.14922,-0.0766145,,
26.9054,10.094,-1.14922,-0.0574608,,
26.9155,10.094,-1.13006,-0.0957681,,
26.9255,10.0748,-1.14922,-0.0957681,,
26.9355,10.094,-1.14922,-0.114922,,
26.9455,10.0748,-1.16837,-0.0766145,,
26.9555,10.094,-1.14922,-0.134075,,
26.9656,10.1131,-1.13006,-0.134075,,
26.9756,10.1131,-1.14922,-0.114922,,
26.9856,10.094,-1.14922,-0.114922,,
26.9956,10.094,-1.14922,-0.134075,,
27.0056,10.094,-1.14922,-0.134075,,
27.0157,10.1131,-1.14922,-0.153229,,
27.0257,10.094,-1.13006,-0.153229,,
27.0357,10.0748,-1.14922,-0.172383,,
27.0457,10.094,-1.14922,-0.172383,,
27.0557,10.0748,-1.14922,-0.153229,,
27.0658,10.094,-1.14922,-0.172383,,
27.0758,10.094,-1.14922,-0.172383,,
27.0858,10.0748,-1.13006,-0.191536,,
27.0958,10.0748,-1.16837,-0.172383,,
27.1058,10.094,-1.14922,-0.172383,,
27.1159,10.1131,-1.13006,-0.191536,,
27.1259,10.094,-1.13006,-0.191536,,
27.1359,10.0556,-1.11091,-0.191536,,
27.1459,10.094,-1.13006,-0.153229,,
27.156,10.094,-1.13006,-0.172383,,
27.166,10.094,-1.14922,-0.172383,,
27.176,10.0748,-1.13006,-0.191536,,
27.186,10.094,-1.14922,-0.172383,,
27.196,10.094,-1.13006,-0.191536,,
27.2061,10.1131,-1.14922,-0.21069,,
27.2161,10.094,-1.11091,-0.191536,,
27.2261,10.094,-1.13006,-0.172383,,
27.2361,10.094,-1.16837,-0.153229,,
27.2461,10.0748,-1.11091,-0.134075,,
27.2562,10.094,-1.13006,-0.172383,,
27.2662,10.0748,-1.13006,-0.134075,,
27.2762,10.094,-1.14922,-0.153229,,
27.2862,10.0748,-1.14922,-0.134075,,
27.2962,10.094,-1.11091,-0.134075,,
27.3063,10.094,-1.14922,-0.134075,,
27.3163,10.094,-1.11091,-0.114922,,
27.3263,10.094,-1.13006,-0.134075,,
27.3363,10.094,-1.11091,-0.114922,,
27.3463,10.1131,-1.14922,-0.0957681,,
27.3564,10.1131,-1.14922,-0.0957681,,
27.3664,10.1131,-1.13006,-0.0957681,,
27.3764,10.0748,-1.13006,-0.0574608,,
27.3864,10.094,-1.13006,-0.0766145,,
27.3964,10.094,-1.11091,-0.0957681,,
27.4065,10.094,-1.13006,-0.0766145,,
27.4165,10.0748,-1.13006,-0.0766145,,
27.4265,10.094,-1.13006,-0.0766145,,
27.4365,10.094,-1.14922,-0.0766145,,
27.4466,10.094,-1.13006,-0.0191536,,
27.4566,10.094,-1.14922,-0.0383072,,
27.4666,10.094,-1.14922,-0.0574608,,
27.4766,10.094,-1.14922,-0.0574608,,
27.4866,10.094,-1.13006,-0.0191536,,
27.4967,10.1131,-1.11091,0,,
27.5067,10.094,-1.13006,-0.0574608,,
27.5167,10.094,-1.13006,0,,
27.5267,10.1131,-1.13006,-0.0383072,,
27.5367,10.094,-1.13006,-0.0191536,,
27.5468,10.094,-1.14922,-0.0383072,,
27.5568,10.094,-1.13006,-0.0191536,,
27.5668,10.094,-1.11091,0,,
27.5768,10.094,-1.13006,0,,
27.5868,10.094,-1.13006,-0.0191536,,
27.5969,10.094,-1.13006,-0.0383072,,
27.6069,10.1131,-1.13006,-0.0191536,,
27.6169,10.1131,-1.13006,-0.0574608,,
27.6269,10.094,-1.13006,-0.0383072,,
27.6369,10.094,-1.13006,-0.0191536,,
27.647,10.1131,-1.13006,-0.0574608,,
27.657,10.0748,-1.14922,-0.0574608,,
27.667,10.094,-1.13006,-0.0574608,,
27.677,10.094,-1.13006,-0.0957681,,
27.687,10.094,-1.13006,-0.0574608,,
27.6971,10.094,-1.14922,-0.0766145,,
27.7071,10.1131,-1.16837,-0.0766145,,
27.7171,10.094,-1.13006,-0.0957681,,
27.7271,10.1131,-1.16837,-0.0957681,,
27.7371,10.1131,-1.16837,-0.0957681,,
27.7472,10.094,-1.13006,-0.114922,,
27.7572,10.094,-1.16837,-0.114922,,
27.7672,10.094,-1.16837,-0.114922,,
27.7772,10.1131,-1.13006,-0.134075,,
27.7873,10.1131,-1.11091,-0.134075,,
27.7973,10.094,-1.14922,-0.134075,,
27.8073,10.094,-1.13006,-0.153229,,
27.8173,10.094,-1.16837,-0.134075,,
27.8273,10.1131,-1.14922,-0.134075,,
27.8374,10.094,-1.18752,-0.153229,,
27.8474,10.094,-1.14922,-0.153229,,
27.8574,10.1131,-1.16837,-0.191536,,
27.8674,10.094,-1.13006,-0.191536,,
27.8774,10.094,-1.14922,-0.191536,,
27.8875,10.094,-1.16837,-0.172383,,
27.8975,10.0748,-1.13006,-0.191536,,
27.9075,10.094,-1.14922,-0.191536,,
27.9175,10.0748,-1.16837,-0.21069,,
27.9275,10.094,-1.16837,-0.191536,,
27.9376,10.094,-1.16837,-0.172383,,
27.9476,10.094,-1.11091,-0.191536,,
27.9576,10.094,-1.14922,-0.191536,,
27.9676,10.094,-1.16837,-0.172383,,
27.9776,10.0748,-1.14922,-0.21069,,
27.9877,10.094,-1.13006,-0.191536,,
27.9977,10.0748,-1.16837,-0.21069,,
28.0077,10.0748,-1.14922,-0.191536,,
28.0177,10.094,-1.16837,-0.172383,,
28.0277,10.1131,-1.14922,-0.191536,,
28.0378,10.1131,-1.16837,-0.153229,,
28.0478,10.094,-1.18752,-0.172383,,
28.0578,10.094,-1.14922,-0.172383,,
28.0678,10.094,-1.16837,-0.153229,,
28.0779,10.0748,-1.16837,-0.153229,,
28.0879,10.0748,-1.16837,-0.172383,,
28.0979,10.094,-1.14922,-0.134075,,
28.1079,10.0748,-1.18752,-0.153229,,
28.1179,10.094,-1.16837,-0.134075,,
28.128,10.094,-1.16837,-0.134075,,
28.138,10.1131,-1.18752,-0.114922,,
28.148,10.094,-1.16837,-0.134075,,
28.158,10.094,-1.16837,-0.0766145,,
28.168,10.094,-1.16837,-0.114922,,
28.1781,10.0748,-1.14922,-0.134075,,
28.1881,10.094,-1.16837,-0.114922,,
28.1981,10.0556,-1.16837,-0.0766145,,
28.2081,10.0748,-1.18752,-0.0957681,,
28.2181,10.094,-1.16837,-0.0766145,,
28.2282,10.0748,-1.16837,-0.0574608,,
28.2382,10.0748,-1.16837,-0.0766145,,
28.2482,10.094,-1.16837,-0.0574608,,
28.2582,10.0748,-1.16837,-0.0191536,,
28.2682,10.094,-1.16837,-0.0383072,,
28.2783,10.094,-1.16837,-0.0383072,,
28.2883,10.094,-1.18752,-0.0574608,,
28.2983,10.094,-1.16837,-0.0383072,,
28.3083,10.0748,-1.18752,-0.0383072,,
28.3183,10.094,-1.16837,-0.0383072,,
28.3284,10.0748,-1.16837,-0.0574608,,
28.3384,10.0748,-1.18752,-0.0191536,,
28.3484,10.094,-1.13006,-0.0191536,,
28.3584,10.094,-1.18752,-0.0191536,,
28.3684,10.094,-1.16837,-0.0383072,,
28.3785,10.094,-1.16837,-0.0191536,,
28.3885,10.0748,-1.16837,0.0191536,,
28.3985,10.094,-1.14922,-0.0191536,,
28.4085,10.094,-1.16837,-0.0383072,,
28.4186,10.0748,-1.16837,-0.0383072,,
28.4286,10.1323,-1.14922,-0.0191536,,
28.4386,10.094,-1.14922,-0.0383072,,
28.4486,10.094,-1.14922,-0.0574608,,
28.4586,10.094,-1.16837,-0.0574608,,
28.4687,10.0748,-1.16837,-0.0574608,,
28.4787,10.0748,-1.16837,-0.0766145,,
28.4887,10.0748,-1.14922,-0.0574608,,
28.4987,10.0748,-1.14922,-0.0766145,,
28.5087,10.0748,-1.14922,-0.114922,,
28.5188,10.0748,-1.14922,-0.0957681,,
28.5288,10.094,-1.16837,-0.0766145,,
28.5388,10.094,-1.16837,-0.0957681,,
28.5488,10.0748,-1.16837,-0.114922,,
28.5588,10.094,-1.14922,-0.0957681,,
28.5689,10.094,-1.14922,-0.114922,,
28.5789,10.1131,-1.16837,-0.114922,,
28.5889,10.0748,-1.16837,-0.114922,,
28.5989,10.094,-1.16837,-0.134075,,
28.6089,10.094,-1.16837,-0.114922,,
28.619,10.094,-1.16837,-0.114922,,
28.629,10.0748,-1.14922,-0.114922,,
28.639,10.1131,-1.16837,-0.134075,,
28.649,10.094,-1.16837,-0.134075,,
28.659,10.1131,-1.14922,-0.172383,,
28.6691,10.0748,-1.14922,-0.153229,,
28.6791,10.094,-1.13006,-0.172383,,
28.6891,10.094,-1.14922,-0.191536,,
28.6991,10.094,-1.14922,-0.153229,,
28.7092,10.1131,-1.14922,-0.153229,,
28.7192,10.1131,-1.14922,-0.172383,,
28.7292,10.094,-1.16837,-0.191536,,
28.7392,10.094,-1.14922,-0.191536,,
28.7492,10.094,-1.16837,-0.191536,,
28.7593,10.1131,-1.16837,-0.21069,,
28.7693,10.094,-1.14922,-0.191536,,
28.7793,10.094,-1.14922,-0.21069,,
28.7893,10.094,-1.14922,-0.191536,,
28.7993,10.1131,-1.14922,-0.172383,,
28.8094,10.1131,-1.14922,-0.172383,,
28.8194,10.0748,-1.14922,-0.191536,,
28.8294,10.094,-1.14922,-0.134075,,
28.8394,10.094,-1.14922,-0.172383,,
28.8494,10.094,-1.13006,-0.191536,,
28.8595,10.094,-1.14922,-0.191536,,
28.8695,10.094,-1.13006,-0.172383,,
28.8795,10.0748,-1.16837,-0.172383,,
28.8895,10.0748,-1.14922,-0.153229,,
28.8995,10.0748,-1.13006,-0.172383,,
28.9096,10.1131,-1.14922,-0.134075,,
28.9196,10.094,-1.14922,-0.172383,,
28.9296,10.1131,-1.13006,-0.114922,,
28.9396,10.094,-1.13006,-0.114922,,
28.9496,10.0748,-1.14922,-0.134075,,
28.9597,10.094,-1.13006,-0.0957681,,
28.9697,10.1131,-1.14922,-0.0957681,,
28.9797,10.0748,-1.13006,-0.0957681,,
28.9897,10.094,-1.14922,-0.134075,,
28.9998,10.094,-1.13006,-0.0766145,,
29.0098,10.094,-1.13006,-0.0766145,,
29.0198,10.1131,-1.11091,-0.0957681,,
29.0298,10.094,-1.14922,-0.0383072,,
29.0398,10.094,-1.14922,-0.0957681,,
29.0499,10.0748,-1.13006,-0.0574608,,
29.0599,10.094,-1.11091,-0.0383072,,
29.0699,10.1131,-1.14922,-0.0766145,,
29.0799,10.094,-1.13006,-0.0574608,,
29.0899,10.094,-1.14922,-0.0383072,,
29.1,10.094,-1.14922,-0.0383072,,
29.11,10.1131,-1.13006,-0.0383072,,
29.12,10.094,-1.14922,-0.0191536,,
29.13,10.094,-1.13006,-0.0191536,,
29.14,10.094,-1.14922,-0.0383072,,
29.1501,10.094,-1.11091,0,,
29.1601,10.1131,-1.13006,-0.0191536,,
29.1701,10.0748,-1.13006,-0.0191536,,
29.1801,10.0748,-1.09176,-0.0191536,,
29.1901,10.094,-1.11091,0,,
29.2002,10.0748,-1.13006,-0.0191536,,
29.2102,10.094,-1.14922,-0.0191536,,
29.2202,10.094,-1.14922,0,,
29.2302,10.094,-1.14922,-0.0191536,,
29.2402,10.0556,-1.13006,0,,
29.2503,10.0748,-1.14922,-0.0191536,,
29.2603,10.094,-1.14922,-0.0383072,,
29.2703,10.094,-1.13006,-0.0383072,,
29.2803,10.094,-1.13006,-0.0383072,,
29.2903,10.094,-1.13006,-0.0383072,,
